Date,Facility,Total Operations
01/17/2019,DSM,164
01/17/2019,DTN,118
01/17/2019,DTO,580
01/17/2019,DTS,143
01/17/2019,DTW,1116
01/17/2019,DVT,1425
01/17/2019,DWH,277
01/17/2019,DXR,182
01/17/2019,EAU,49
01/17/2019,ECP,124
01/17/2019,EGE,204
01/17/2019,ELM,48
01/17/2019,ELP,407
01/17/2019,EMT,5
01/17/2019,ENA,138
01/17/2019,ENW,94
01/17/2019,ERI,118
01/17/2019,ESN,188
01/17/2019,EUG,160
01/17/2019,EVB,678
01/17/2019,EVV,44
01/17/2019,EWB,212
01/17/2019,EWN,140
01/17/2019,EWR,1241
01/17/2019,FAI,232
01/17/2019,FAR,314
01/17/2019,FAT,232
01/17/2019,FAY,130
01/17/2019,FCM,269
01/17/2019,FDK,187
01/17/2019,FFZ,991
01/17/2019,FIN,774
01/17/2019,FLG,118
01/17/2019,FLL,965
01/17/2019,FLO,41
01/17/2019,FMN,155
01/17/2019,FMY,404
01/17/2019,FNT,54
01/17/2019,FOE,14
01/17/2019,FOK,160
01/17/2019,FPR,648
01/17/2019,FRG,646
01/17/2019,FSD,184
01/17/2019,FSM,141
01/17/2019,FTG,338
01/17/2019,FTW,673
01/17/2019,FTY,116
01/17/2019,FUL,14
01/17/2019,FWA,77
01/17/2019,FWS,224
01/17/2019,FXE,583
01/17/2019,FYV,18
01/17/2019,GCK,41
01/17/2019,GCN,74
01/17/2019,GEG,166
01/17/2019,GEU,371
01/17/2019,GFK,997
01/17/2019,GGG,95
01/17/2019,GJT,112
01/17/2019,GKY,272
01/17/2019,GLH,6
01/17/2019,GLS,33
01/17/2019,GMU,161
01/17/2019,GNV,355
01/17/2019,GON,220
01/17/2019,GPI,40
01/17/2019,GPM,312
01/17/2019,GPT,260
01/17/2019,GRB,73
01/17/2019,GRI,25
01/17/2019,GRR,276
01/17/2019,GSN,340
01/17/2019,GSO,235
01/17/2019,GSP,131
01/17/2019,GTF,53
01/17/2019,GTR,25
01/17/2019,GTU,386
01/17/2019,GUM,203
01/17/2019,GYH,182
01/17/2019,GYI,141
01/17/2019,GYR,322
01/17/2019,GYY,49
01/17/2019,HEF,240
01/17/2019,HFD,273
01/17/2019,HGR,137
01/17/2019,HHR,27
01/17/2019,HIO,202
01/17/2019,HKS,25
01/17/2019,HKY,42
01/17/2019,HLG,82
01/17/2019,HLN,106
01/17/2019,HND,92
01/17/2019,HNL,818
01/17/2019,HOB,36
01/17/2019,HOU,651
01/17/2019,HPN,475
01/17/2019,HQZ,30
01/17/2019,HRL,141
01/17/2019,HSA,125
01/17/2019,HSV,111
01/17/2019,HTS,22
01/17/2019,HUF,7
01/17/2019,HUM,189
01/17/2019,HUT,16
01/17/2019,HVN,69
01/17/2019,HWD,118
01/17/2019,HWO,1034
01/17/2019,HXD,84
01/17/2019,HYA,171
01/17/2019,HYI,208
01/17/2019,IAD,797
01/17/2019,IAG,41
01/17/2019,IAH,1323
01/17/2019,ICT,212
01/17/2019,IDA,48
01/17/2019,IFP,13
01/17/2019,ILG,165
01/17/2019,ILM,231
01/17/2019,IND,501
01/17/2019,INT,122
01/17/2019,IPT,19
01/17/2019,ISM,520
01/17/2019,ISO,125
01/17/2019,ISP,453
01/17/2019,ITH,95
01/17/2019,ITO,255
01/17/2019,IWA,570
01/17/2019,IXD,19
01/17/2019,JAC,52
01/17/2019,JAN,152
01/17/2019,JAX,376
01/17/2019,JEF,26
01/17/2019,JFK,1263
01/17/2019,JLN,17
01/17/2019,JNU,150
01/17/2019,JQF,298
01/17/2019,JRF,577
01/17/2019,JVL,14
01/17/2019,JXN,36
01/17/2019,KOA,380
01/17/2019,LAF,3
01/17/2019,LAL,437
01/17/2019,LAN,104
01/17/2019,LAS,1376
01/17/2019,LAW,97
01/17/2019,LAX,1929
01/17/2019,LBB,330
01/17/2019,LBE,46
01/17/2019,LCH,63
01/17/2019,LEB,63
01/17/2019,LEE,244
01/17/2019,LEX,111
01/17/2019,LFT,124
01/17/2019,LGA,1165
01/17/2019,LGB,173
01/17/2019,LIH,206
01/17/2019,LIT,190
01/17/2019,LMT,79
01/17/2019,LNK,165
01/17/2019,LNS,213
01/17/2019,LOU,7
01/17/2019,LRD,170
01/17/2019,LSE,37
01/17/2019,LUK,94
01/17/2019,LVK,97
01/17/2019,LWB,12
01/17/2019,LWM,138
01/17/2019,LWS,61
01/17/2019,LYH,192
01/17/2019,LZU,340
01/17/2019,MAF,283
01/17/2019,MBS,43
01/17/2019,MCI,339
01/17/2019,MCN,39
01/17/2019,MCO,1018
01/17/2019,MDH,12
01/17/2019,MDT,134
01/17/2019,MDW,592
01/17/2019,MEI,189
01/17/2019,MEM,777
01/17/2019,MER,84
01/17/2019,MFD,3
01/17/2019,MFE,152
01/17/2019,MFR,87
01/17/2019,MGM,285
01/17/2019,MGW,46
01/17/2019,MHK,13
01/17/2019,MHR,225
01/17/2019,MHT,143
01/17/2019,MIA,1282
01/17/2019,MIC,154
01/17/2019,MIE,2
01/17/2019,MKC,102
01/17/2019,MKE,331
01/17/2019,MKG,55
01/17/2019,MKK,127
01/17/2019,MKL,16
01/17/2019,MLB,477
01/17/2019,MLI,58
01/17/2019,MLU,66
01/17/2019,MMU,267
01/17/2019,MOB,165
01/17/2019,MOD,71
01/17/2019,MOT,63
01/17/2019,MQY,39
01/17/2019,MRI,473
01/17/2019,MRY,60
01/17/2019,MSN,195
01/17/2019,MSO,45
01/17/2019,MSP,1139
01/17/2019,MSY,374
01/17/2019,MTN,298
01/17/2019,MVY,40
01/17/2019,MWA,10
01/17/2019,MWC,61
01/17/2019,MWH,34
01/17/2019,MYF,130
01/17/2019,MYR,234
01/17/2019,NEW,185
01/17/2019,NQA,6
01/17/2019,OAJ,57
01/17/2019,OAK,644
01/17/2019,OCF,364
01/17/2019,OGD,135
01/17/2019,OGG,473
01/17/2019,OJC,10
01/17/2019,OKC,445
01/17/2019,OLM,119
01/17/2019,OLV,7
01/17/2019,OMA,242
01/17/2019,OMN,266
01/17/2019,ONT,266
01/17/2019,OPF,527
01/17/2019,ORD,2450
01/17/2019,ORF,245
01/17/2019,ORH,52
01/17/2019,ORL,404
01/17/2019,OSH,48
01/17/2019,OSU,20
01/17/2019,OTH,79
01/17/2019,OUN,199
01/17/2019,OWB,12
01/17/2019,OWD,231
01/17/2019,OXC,158
01/17/2019,OXR,49
01/17/2019,PAE,184
01/17/2019,PAH,17
01/17/2019,PAO,189
01/17/2019,PBI,622
01/17/2019,PDK,403
01/17/2019,PDT,8
01/17/2019,PDX,645
01/17/2019,PGD,349
01/17/2019,PHF,235
01/17/2019,PHL,1045
01/17/2019,PHX,1258
01/17/2019,PIA,44
01/17/2019,PIE,644
01/17/2019,PIH,19
01/17/2019,PIT,429
01/17/2019,PKB,74
01/17/2019,PMD,99
01/17/2019,PMP,539
01/17/2019,PNE,217
01/17/2019,PNS,561
01/17/2019,POC,13
01/17/2019,POU,129
01/17/2019,PRC,844
01/17/2019,PSC,68
01/17/2019,PSP,147
01/17/2019,PTK,231
01/17/2019,PUB,1096
01/17/2019,PVD,175
01/17/2019,PVU,108
01/17/2019,PWA,133
01/17/2019,PWK,95
01/17/2019,PWM,122
01/17/2019,RAL,18
01/17/2019,RAP,31
01/17/2019,RBD,197
01/17/2019,RDD,146
01/17/2019,RDG,172
01/17/2019,RDM,165
01/17/2019,RDU,607
01/17/2019,RFD,104
01/17/2019,RHV,232
01/17/2019,RIC,348
01/17/2019,RME,54
01/17/2019,RNM,3
01/17/2019,RNO,182
01/17/2019,RNT,283
01/17/2019,ROA,67
01/17/2019,ROC,222
01/17/2019,ROG,23
01/17/2019,ROW,59
01/17/2019,RST,116
01/17/2019,RSW,316
01/17/2019,RVS,107
01/17/2019,RYN,267
01/17/2019,RYY,179
01/17/2019,SAC,174
01/17/2019,SAF,354
01/17/2019,SAN,638
01/17/2019,SAT,523
01/17/2019,SAV,296
01/17/2019,SAW,23
01/17/2019,SBA,119
01/17/2019,SBN,69
01/17/2019,SBP,78
01/17/2019,SBY,210
01/17/2019,SCK,185
01/17/2019,SDF,569
01/17/2019,SDL,644
01/17/2019,SDM,88
01/17/2019,SEA,1174
01/17/2019,SEE,51
01/17/2019,SFB,1087
01/17/2019,SFF,13
01/17/2019,SFO,1197
01/17/2019,SGF,105
01/17/2019,SGJ,545
01/17/2019,SGR,206
01/17/2019,SHV,113
01/17/2019,SIG,235
01/17/2019,SJC,574
01/17/2019,SJT,454
01/17/2019,SJU,498
01/17/2019,SLC,974
01/17/2019,SLE,64
01/17/2019,SLN,42
01/17/2019,SMF,389
01/17/2019,SMO,9
01/17/2019,SMX,43
01/17/2019,SNA,412
01/17/2019,SNS,70
01/17/2019,SPG,341
01/17/2019,SPI,13
01/17/2019,SQL,126
01/17/2019,SRQ,399
01/17/2019,SSF,391
01/17/2019,STC,40
01/17/2019,STJ,19
01/17/2019,STL,557
01/17/2019,STP,99
01/17/2019,STS,93
01/17/2019,STT,150
01/17/2019,STX,119
01/17/2019,SUA,504
01/17/2019,SUN,11
01/17/2019,SUS,75
01/17/2019,SUX,77
01/17/2019,SWF,155
01/17/2019,SWO,203
01/17/2019,SYR,204
01/17/2019,TCL,66
01/17/2019,TEB,548
01/17/2019,TIW,284
01/17/2019,TIX,242
01/17/2019,TKI,563
01/17/2019,TLH,359
01/17/2019,TMB,695
01/17/2019,TOA,23
01/17/2019,TOL,45
01/17/2019,TOP,3
01/17/2019,TPA,675
01/17/2019,TRI,83
01/17/2019,TTD,17
01/17/2019,TTN,521
01/17/2019,TUL,263
01/17/2019,TUP,27
01/17/2019,TUS,405
01/17/2019,TVC,314
01/17/2019,TWF,69
01/17/2019,TXK,59
01/17/2019,TYR,111
01/17/2019,TYS,252
01/17/2019,TZR,4
01/17/2019,UAO,58
01/17/2019,UES,91
01/17/2019,UGN,33
01/17/2019,UNV,104
01/17/2019,VCT,98
01/17/2019,VCV,4
01/17/2019,VGT,121
01/17/2019,VNY,342
01/17/2019,VQQ,300
01/17/2019,VRB,1055
01/17/2019,WDG,144
01/17/2019,WHP,63
01/17/2019,WJF,47
01/17/2019,XNA,101
01/17/2019,YIP,201
01/17/2019,YKM,26
01/17/2019,YNG,37
01/18/2019,ABE,76
01/18/2019,ABI,78
01/18/2019,ABQ,293
01/18/2019,ABY,32
01/18/2019,ACK,96
01/18/2019,ACT,67
01/18/2019,ACY,70
01/18/2019,ADM,22
01/18/2019,ADQ,67
01/18/2019,ADS,279
01/18/2019,ADW,66
01/18/2019,AEG,1
01/18/2019,AEX,68
01/18/2019,AFW,434
01/18/2019,AGC,63
01/18/2019,AGS,63
01/18/2019,AHN,77
01/18/2019,AKN,36
01/18/2019,ALB,169
01/18/2019,ALN,5
01/18/2019,ALO,41
01/18/2019,ALW,237
01/18/2019,AMA,213
01/18/2019,ANC,403
01/18/2019,ANE,83
01/18/2019,APA,174
01/18/2019,APC,142
01/18/2019,APF,511
01/18/2019,ARA,79
01/18/2019,ARB,250
01/18/2019,ARR,157
01/18/2019,ASE,54
01/18/2019,ASG,61
01/18/2019,ASH,82
01/18/2019,ATL,2515
01/18/2019,ATW,112
01/18/2019,AUS,527
01/18/2019,AVL,175
01/18/2019,AVP,46
01/18/2019,AZO,52
01/18/2019,BAF,60
01/18/2019,BAK,26
01/18/2019,BAZ,25
01/18/2019,BBG,11
01/18/2019,BCT,395
01/18/2019,BDL,253
01/18/2019,BDR,37
01/18/2019,BED,243
01/18/2019,BET,264
01/18/2019,BFI,395
01/18/2019,BFL,105
01/18/2019,BFM,159
01/18/2019,BGM,17
01/18/2019,BGR,56
01/18/2019,BHM,305
01/18/2019,BIL,172
01/18/2019,BIS,61
01/18/2019,BJC,99
01/18/2019,BKL,36
01/18/2019,BKV,268
01/18/2019,BLI,99
01/18/2019,BMG,61
01/18/2019,BMI,41
01/18/2019,BNA,602
01/18/2019,BOI,379
01/18/2019,BOS,1130
01/18/2019,BPT,21
01/18/2019,BQN,160
01/18/2019,BRO,95
01/18/2019,BTL,180
01/18/2019,BTR,117
01/18/2019,BTV,126
01/18/2019,BUF,191
01/18/2019,BUR,569
01/18/2019,BVY,186
01/18/2019,BWI,665
01/18/2019,BZN,302
01/18/2019,CAE,157
01/18/2019,CAK,97
01/18/2019,CCR,422
01/18/2019,CDW,33
01/18/2019,CGF,23
01/18/2019,CHA,137
01/18/2019,CHD,650
01/18/2019,CHO,92
01/18/2019,CHS,355
01/18/2019,CIC,46
01/18/2019,CID,84
01/18/2019,CKB,24
01/18/2019,CLE,360
01/18/2019,CLL,33
01/18/2019,CLT,1579
01/18/2019,CMA,569
01/18/2019,CMH,391
01/18/2019,CMI,78
01/18/2019,CNO,745
01/18/2019,CNW,55
01/18/2019,COS,151
01/18/2019,COU,29
01/18/2019,CPR,99
01/18/2019,CPS,32
01/18/2019,CRE,0
01/18/2019,CRG,542
01/18/2019,CRP,181
01/18/2019,CRQ,431
01/18/2019,CRW,67
01/18/2019,CSG,59
01/18/2019,CVG,470
01/18/2019,CWA,47
01/18/2019,CWF,8
01/18/2019,CXO,40
01/18/2019,CXY,35
01/18/2019,CYS,126
01/18/2019,DAB,1401
01/18/2019,DAL,758
01/18/2019,DAY,137
01/18/2019,DBQ,161
01/18/2019,DCA,890
01/18/2019,DEN,1614
01/18/2019,DET,77
01/18/2019,DFW,1921
01/18/2019,DHN,203
01/18/2019,DLH,207
01/18/2019,DPA,344
01/18/2019,DSM,133
01/18/2019,DTO,432
01/18/2019,DTS,139
01/18/2019,DTW,1109
01/18/2019,DVT,1463
01/18/2019,DWH,79
01/18/2019,DXR,30
01/18/2019,EAU,33
01/18/2019,ECP,132
01/18/2019,EGE,157
01/18/2019,ELM,44
01/18/2019,ELP,208
01/18/2019,EMT,356
01/18/2019,ENA,108
01/18/2019,ENW,283
01/18/2019,ERI,27
01/18/2019,ESN,74
01/18/2019,EUG,122
01/18/2019,EVB,804
01/18/2019,EVV,95
01/18/2019,EWB,36
01/18/2019,EWN,114
01/18/2019,EWR,1198
01/18/2019,EYW,216
01/18/2019,FAI,177
01/18/2019,FAR,192
01/18/2019,FAT,238
01/18/2019,FAY,106
01/18/2019,FCM,84
01/18/2019,FDK,172
01/18/2019,FFZ,1013
01/18/2019,FIN,680
01/18/2019,FLG,75
01/18/2019,FLL,1048
01/18/2019,FLO,11
01/18/2019,FMN,30
01/18/2019,FMY,350
01/18/2019,FNT,95
01/18/2019,FOE,4
01/18/2019,FOK,62
01/18/2019,FPR,725
01/18/2019,FRG,247
01/18/2019,FSD,120
01/18/2019,FSM,49
01/18/2019,FTG,39
01/18/2019,FTW,479
01/18/2019,FTY,87
01/18/2019,FUL,208
01/18/2019,FWA,90
01/18/2019,FWS,158
01/18/2019,FXE,555
01/18/2019,FYV,35
01/18/2019,GCK,77
01/18/2019,GCN,118
01/18/2019,GEG,174
01/18/2019,GEU,357
01/18/2019,GFK,1204
01/18/2019,GGG,69
01/18/2019,GJT,97
01/18/2019,GKY,118
01/18/2019,GLH,12
01/18/2019,GLS,14
01/18/2019,GMU,128
01/18/2019,GNV,380
01/18/2019,GON,35
01/18/2019,GPI,55
01/18/2019,GPM,317
01/18/2019,GPT,168
01/18/2019,GRB,143
01/18/2019,GRI,9
01/18/2019,GRR,299
01/18/2019,GSN,260
01/18/2019,GSO,251
01/18/2019,GSP,138
01/18/2019,GTF,114
01/18/2019,GTR,79
01/18/2019,GTU,34
01/18/2019,GUM,220
01/18/2019,GYH,44
01/18/2019,GYI,87
01/18/2019,GYR,352
01/18/2019,GYY,46
01/18/2019,HEF,30
01/18/2019,HFD,251
01/18/2019,HGR,68
01/18/2019,HHR,260
01/18/2019,HIO,499
01/18/2019,HKS,33
01/18/2019,HKY,22
01/18/2019,HLG,16
01/18/2019,HLN,149
01/18/2019,HND,277
01/18/2019,HNL,1002
01/18/2019,HOB,14
01/18/2019,HOU,618
01/18/2019,HPN,355
01/18/2019,HQZ,21
01/18/2019,HRL,166
01/18/2019,HSA,37
01/18/2019,HSV,123
01/18/2019,HTS,33
01/18/2019,HUF,122
01/18/2019,HUM,140
01/18/2019,HUT,7
01/18/2019,HVN,38
01/18/2019,HWD,317
01/18/2019,HWO,1038
01/18/2019,HXD,98
01/18/2019,HYA,102
01/18/2019,HYI,12
01/18/2019,IAD,781
01/18/2019,IAG,11
01/18/2019,IAH,1301
01/18/2019,ICT,151
01/18/2019,IDA,35
01/18/2019,IFP,26
01/18/2019,ILG,29
01/18/2019,ILM,272
01/18/2019,IND,478
01/18/2019,INT,110
01/18/2019,IPT,17
01/18/2019,ISM,482
01/18/2019,ISO,85
01/18/2019,ISP,135
01/18/2019,ITH,30
01/18/2019,ITO,144
01/18/2019,IWA,720
01/18/2019,IXD,21
01/18/2019,JAC,92
01/18/2019,JAN,104
01/18/2019,JAX,275
01/18/2019,JEF,12
01/18/2019,JFK,1258
01/18/2019,JLN,55
01/18/2019,JNU,189
01/18/2019,JQF,173
01/18/2019,JRF,410
01/18/2019,JVL,50
01/18/2019,JXN,105
01/18/2019,KOA,478
01/18/2019,LAF,114
01/18/2019,LAL,384
01/18/2019,LAN,84
01/18/2019,LAS,1586
01/18/2019,LAW,93
01/18/2019,LAX,1900
01/18/2019,LBB,360
01/18/2019,LBE,31
01/18/2019,LCH,43
01/18/2019,LEB,28
01/18/2019,LEE,256
01/18/2019,LEX,184
01/18/2019,LFT,81
01/18/2019,LGA,1116
01/18/2019,LGB,1025
01/18/2019,LIH,436
01/18/2019,LIT,249
01/18/2019,LMT,16
01/18/2019,LNK,43
01/18/2019,LNS,63
01/18/2019,LOU,67
01/18/2019,LRD,158
01/18/2019,LSE,17
01/18/2019,LUK,187
01/18/2019,LVK,708
01/18/2019,LWB,29
01/18/2019,LWM,109
01/18/2019,LWS,67
01/18/2019,LYH,125
01/18/2019,LZU,125
01/18/2019,MAF,240
01/18/2019,MBS,41
01/18/2019,MCI,329
01/18/2019,MCN,42
01/18/2019,MCO,1051
01/18/2019,MDH,1
01/18/2019,MDT,87
01/18/2019,MDW,513
01/18/2019,MEI,99
01/18/2019,MEM,746
01/18/2019,MER,186
01/18/2019,MFD,5
01/18/2019,MFE,202
01/18/2019,MFR,73
01/18/2019,MGM,102
01/18/2019,MGW,18
01/18/2019,MHK,9
01/18/2019,MHR,386
01/18/2019,MHT,110
01/18/2019,MIA,1320
01/18/2019,MIC,88
01/18/2019,MIE,10
01/18/2019,MKC,82
01/18/2019,MKE,320
01/18/2019,MKG,28
01/18/2019,MKK,147
01/18/2019,MKL,16
01/18/2019,MLB,451
01/18/2019,MLI,70
01/18/2019,MLU,70
01/18/2019,MMU,87
01/18/2019,MOB,107
01/18/2019,MOD,144
01/18/2019,MOT,57
01/18/2019,MQY,83
01/18/2019,MRI,4
01/18/2019,MRY,149
01/18/2019,MSN,167
01/18/2019,MSO,96
01/18/2019,MSP,1119
01/18/2019,MSY,405
01/18/2019,MTN,93
01/18/2019,MVY,15
01/18/2019,MWA,18
01/18/2019,MWC,66
01/18/2019,MWH,101
01/18/2019,MYF,868
01/18/2019,MYR,213
01/18/2019,NEW,203
01/18/2019,NQA,62
01/18/2019,OAJ,35
01/18/2019,OAK,839
01/18/2019,OCF,366
01/18/2019,OGD,477
01/18/2019,OGG,391
01/18/2019,OJC,8
01/18/2019,OKC,284
01/18/2019,OLM,137
01/18/2019,OLV,20
01/18/2019,OMA,168
01/18/2019,OMN,378
01/18/2019,ONT,333
01/18/2019,OPF,597
01/18/2019,ORD,2266
01/18/2019,ORF,242
01/18/2019,ORH,34
01/18/2019,ORL,423
01/18/2019,OSH,188
01/18/2019,OSU,106
01/18/2019,OTH,65
01/18/2019,OUN,94
01/18/2019,OWB,31
01/18/2019,OWD,107
01/18/2019,OXC,43
01/18/2019,OXR,307
01/18/2019,PAE,141
01/18/2019,PAH,29
01/18/2019,PAO,510
01/18/2019,PBI,603
01/18/2019,PDK,311
01/18/2019,PDT,75
01/18/2019,PDX,641
01/18/2019,PGD,340
01/18/2019,PHF,170
01/18/2019,PHL,1018
01/18/2019,PHX,1263
01/18/2019,PIA,47
01/18/2019,PIE,582
01/18/2019,PIH,48
01/18/2019,PIT,394
01/18/2019,PKB,224
01/18/2019,PMD,92
01/18/2019,PMP,684
01/18/2019,PNE,34
01/18/2019,PNS,357
01/18/2019,POC,182
01/18/2019,POU,24
01/18/2019,PRC,550
01/18/2019,PSC,174
01/18/2019,PSP,264
01/18/2019,PTK,351
01/18/2019,PUB,134
01/18/2019,PVD,212
01/18/2019,PVU,253
01/18/2019,PWA,74
01/18/2019,PWK,194
01/18/2019,PWM,93
01/18/2019,RAL,405
01/18/2019,RAP,47
01/18/2019,RBD,92
01/18/2019,RDD,48
01/18/2019,RDG,12
01/18/2019,RDM,206
01/18/2019,RDU,678
01/18/2019,RFD,76
01/18/2019,RHV,557
01/18/2019,RIC,310
01/18/2019,RME,6
01/18/2019,RNM,302
01/18/2019,RNO,392
01/18/2019,RNT,248
01/18/2019,ROA,185
01/18/2019,ROC,146
01/18/2019,ROG,32
01/18/2019,ROW,30
01/18/2019,RST,64
01/18/2019,RSW,320
01/18/2019,RVS,74
01/18/2019,RYN,311
01/18/2019,RYY,101
01/18/2019,SAC,491
01/18/2019,SAF,38
01/18/2019,SAN,642
01/18/2019,SAT,431
01/18/2019,SAV,265
01/18/2019,SAW,22
01/18/2019,SBA,348
01/18/2019,SBN,97
01/18/2019,SBP,194
01/18/2019,SBY,178
01/18/2019,SCK,390
01/18/2019,SDF,463
01/18/2019,SDL,542
01/18/2019,SDM,189
01/18/2019,SEA,1179
01/18/2019,SEE,790
01/18/2019,SFB,1166
01/18/2019,SFF,147
01/18/2019,SFO,1317
01/18/2019,SGF,101
01/18/2019,SGJ,436
01/18/2019,SGR,73
01/18/2019,SHV,99
01/18/2019,SIG,334
01/18/2019,SJC,625
01/18/2019,SJT,166
01/18/2019,SJU,526
01/18/2019,SLC,1013
01/18/2019,SLE,46
01/18/2019,SLN,8
01/18/2019,SMF,391
01/18/2019,SMO,262
01/18/2019,SMX,128
01/18/2019,SNA,1078
01/18/2019,SNS,204
01/18/2019,SPG,250
01/18/2019,SPI,19
01/18/2019,SQL,285
01/18/2019,SRQ,531
01/18/2019,SSF,3
01/18/2019,STC,53
01/18/2019,STJ,7
01/18/2019,STL,543
01/18/2019,STP,71
01/18/2019,STS,240
01/18/2019,STT,187
01/18/2019,STX,99
01/18/2019,SUA,487
01/18/2019,SUN,103
01/18/2019,SUS,106
01/18/2019,SUX,47
01/18/2019,SWF,48
01/18/2019,SWO,115
01/18/2019,SYR,143
01/18/2019,TCL,71
01/18/2019,TEB,550
01/18/2019,TIW,350
01/18/2019,TIX,267
01/18/2019,TKI,145
01/18/2019,TLH,329
01/18/2019,TMB,581
01/18/2019,TOA,381
01/18/2019,TOL,34
01/18/2019,TOP,2
01/18/2019,TPA,627
01/18/2019,TRI,51
01/18/2019,TTD,194
01/18/2019,TTN,61
01/18/2019,TUL,254
01/18/2019,TUP,59
01/18/2019,TUS,465
01/18/2019,TVC,373
01/18/2019,TWF,54
01/18/2019,TXK,55
01/18/2019,TYR,66
01/18/2019,TYS,294
01/18/2019,TZR,17
01/18/2019,UAO,107
01/18/2019,UES,98
01/18/2019,UGN,144
01/18/2019,UNV,40
01/18/2019,VCT,27
01/18/2019,VCV,16
01/18/2019,VGT,539
01/18/2019,VNY,940
01/18/2019,VQQ,269
01/18/2019,VRB,1156
01/18/2019,WDG,81
01/18/2019,WHP,214
01/18/2019,WJF,220
01/18/2019,XNA,148
01/18/2019,YIP,175
01/18/2019,YKM,63
01/18/2019,YNG,18
01/19/2019,ABE,145
01/19/2019,ABI,64
01/19/2019,ABQ,264
01/19/2019,ABY,19
01/19/2019,ACK,41
01/19/2019,ACT,26
01/19/2019,ACY,69
01/19/2019,ADM,2
01/19/2019,ADQ,55
01/19/2019,ADS,57
01/19/2019,ADW,122
01/19/2019,AEG,247
01/19/2019,AEX,46
01/19/2019,AFW,25
01/19/2019,AGC,44
01/19/2019,AGS,46
01/19/2019,AHN,2
01/19/2019,AKN,47
01/19/2019,ALB,141
01/19/2019,ALN,1
01/19/2019,ALO,4
01/19/2019,ALW,15
01/19/2019,AMA,73
01/19/2019,ANC,501
01/19/2019,ANE,169
01/19/2019,APA,687
01/19/2019,APC,145
01/19/2019,APF,315
01/19/2019,ARA,38
01/19/2019,ARB,0
01/19/2019,ARR,4
01/19/2019,ASE,140
01/19/2019,ASG,2
01/19/2019,ASH,341
01/19/2019,ATL,1780
01/19/2019,ATW,55
01/19/2019,AUS,319
01/19/2019,AVL,34
01/19/2019,AVP,37
01/19/2019,AZO,12
01/19/2019,BAF,102
01/19/2019,BAK,2
01/19/2019,BAZ,58
01/19/2019,BBG,2
01/19/2019,BCT,232
01/19/2019,BDL,170
01/19/2019,BDR,151
01/19/2019,BED,292
01/19/2019,BET,172
01/19/2019,BFI,319
01/19/2019,BFL,259
01/19/2019,BFM,7
01/19/2019,BGM,4
01/19/2019,BGR,70
01/19/2019,BHM,104
01/19/2019,BIL,197
01/19/2019,BIS,49
01/19/2019,BJC,408
01/19/2019,BKL,4
01/19/2019,BKV,247
01/19/2019,BLI,89
01/19/2019,BMG,17
01/19/2019,BMI,7
01/19/2019,BNA,353
01/19/2019,BOI,189
01/19/2019,BOS,674
01/19/2019,BPT,11
01/19/2019,BQN,64
01/19/2019,BRO,31
01/19/2019,BTL,0
01/19/2019,BTR,49
01/19/2019,BTV,78
01/19/2019,BUF,110
01/19/2019,BUR,232
01/19/2019,BVY,180
01/19/2019,BWI,455
01/19/2019,BZN,281
01/19/2019,CAE,75
01/19/2019,CAK,34
01/19/2019,CCR,217
01/19/2019,CDW,248
01/19/2019,CGF,2
01/19/2019,CHA,44
01/19/2019,CHD,581
01/19/2019,CHO,37
01/19/2019,CHS,199
01/19/2019,CIC,24
01/19/2019,CID,82
01/19/2019,CKB,12
01/19/2019,CLE,175
01/19/2019,CLL,41
01/19/2019,CLT,1277
01/19/2019,CMA,569
01/19/2019,CMH,187
01/19/2019,CMI,6
01/19/2019,CNO,601
01/19/2019,CNW,0
01/19/2019,COS,270
01/19/2019,COU,15
01/19/2019,CPR,44
01/19/2019,CPS,6
01/19/2019,CRE,13
01/19/2019,CRG,369
01/19/2019,CRP,227
01/19/2019,CRQ,487
01/19/2019,CRW,39
01/19/2019,CSG,19
01/19/2019,CVG,286
01/19/2019,CWA,22
01/19/2019,CWF,20
01/19/2019,CXO,35
01/19/2019,CXY,27
01/19/2019,CYS,80
01/19/2019,DAB,1130
01/19/2019,DAL,469
01/19/2019,DAY,60
01/19/2019,DBQ,12
01/19/2019,DCA,490
01/19/2019,DEN,1341
01/19/2019,DET,5
01/19/2019,DFW,1437
01/19/2019,DHN,9
01/19/2019,DLH,142
01/19/2019,DPA,17
01/19/2019,DSM,97
01/19/2019,DTN,8
01/19/2019,DTO,36
01/19/2019,DTS,55
01/19/2019,DTW,688
01/19/2019,DVT,1366
01/19/2019,DWH,45
01/19/2019,DXR,213
01/19/2019,EAU,64
01/19/2019,ECP,41
01/19/2019,EGE,163
01/19/2019,ELM,19
01/19/2019,ELP,161
01/19/2019,EMT,323
01/19/2019,ENA,98
01/19/2019,ENW,1
01/19/2019,ERI,9
01/19/2019,ESN,96
01/19/2019,EUG,86
01/19/2019,EVB,622
01/19/2019,EVV,13
01/19/2019,EWB,103
01/19/2019,EWN,103
01/19/2019,EWR,813
01/19/2019,EYW,217
01/19/2019,FAI,91
01/19/2019,FAR,157
01/19/2019,FAT,246
01/19/2019,FAY,72
01/19/2019,FCM,102
01/19/2019,FDK,123
01/19/2019,FFZ,937
01/19/2019,FIN,529
01/19/2019,FLG,93
01/19/2019,FLL,882
01/19/2019,FLO,9
01/19/2019,FMN,176
