Date,Facility,Total Operations
01/19/2020,MIC,1
01/19/2020,MIE,1
01/19/2020,MKC,260
01/19/2020,MKE,198
01/19/2020,MKG,23
01/19/2020,MKK,111
01/19/2020,MKL,16
01/19/2020,MLB,368
01/19/2020,MLI,42
01/19/2020,MLU,71
01/19/2020,MMU,102
01/19/2020,MOB,170
01/19/2020,MOD,48
01/19/2020,MOT,20
01/19/2020,MQY,219
01/19/2020,MRI,215
01/19/2020,MRY,105
01/19/2020,MSN,157
01/19/2020,MSO,93
01/19/2020,MSP,746
01/19/2020,MSY,366
01/19/2020,MTN,62
01/19/2020,MVY,26
01/19/2020,MWA,31
01/19/2020,MWC,63
01/19/2020,MWH,31
01/19/2020,MYF,712
01/19/2020,MYR,99
01/19/2020,NEW,199
01/19/2020,NQA,36
01/19/2020,OAJ,16
01/19/2020,OAK,507
01/19/2020,OCF,140
01/19/2020,OGD,236
01/19/2020,OGG,391
01/19/2020,OJC,95
01/19/2020,OKC,221
01/19/2020,OLM,53
01/19/2020,OLV,125
01/19/2020,OMA,211
01/19/2020,OMN,223
01/19/2020,ONT,201
01/19/2020,OPF,484
01/19/2020,ORD,2228
01/19/2020,ORF,182
01/19/2020,ORH,19
01/19/2020,ORL,292
01/19/2020,OSH,81
01/19/2020,OSU,52
01/19/2020,OTH,18
01/19/2020,OUN,221
01/19/2020,OWB,24
01/19/2020,OWD,141
01/19/2020,OXC,30
01/19/2020,OXR,123
01/19/2020,PAE,377
01/19/2020,PAH,114
01/19/2020,PAO,348
01/19/2020,PBI,338
01/19/2020,PDK,291
01/19/2020,PDT,28
01/19/2020,PDX,525
01/19/2020,PGD,179
01/19/2020,PHF,74
01/19/2020,PHL,792
01/19/2020,PHX,1150
01/19/2020,PIA,50
01/19/2020,PIE,209
01/19/2020,PIH,85
01/19/2020,PIT,301
01/19/2020,PKB,21
01/19/2020,PMD,2
01/19/2020,PMP,180
01/19/2020,PNE,113
01/19/2020,PNS,223
01/19/2020,POC,338
01/19/2020,POU,93
01/19/2020,PRC,652
01/19/2020,PSC,203
01/19/2020,PSP,219
01/19/2020,PTK,65
01/19/2020,PUB,73
01/19/2020,PVD,123
01/19/2020,PVU,67
01/19/2020,PWA,201
01/19/2020,PWK,149
01/19/2020,PWM,79
01/19/2020,RAL,186
01/19/2020,RAP,106
01/19/2020,RBD,109
01/19/2020,RDD,50
01/19/2020,RDG,27
01/19/2020,RDM,329
01/19/2020,RDU,485
01/19/2020,RFD,43
01/19/2020,RHV,435
01/19/2020,RIC,217
01/19/2020,RME,7
01/19/2020,RNM,352
01/19/2020,RNO,277
01/19/2020,RNT,252
01/19/2020,ROA,56
01/19/2020,ROC,100
01/19/2020,ROG,19
01/19/2020,ROW,45
01/19/2020,RST,57
01/19/2020,RSW,325
01/19/2020,RVS,847
01/19/2020,RYN,380
01/19/2020,RYY,189
01/19/2020,SAC,58
01/19/2020,SAF,130
01/19/2020,SAN,576
01/19/2020,SAT,434
01/19/2020,SAV,210
01/19/2020,SAW,7
01/19/2020,SBA,287
01/19/2020,SBN,51
01/19/2020,SBP,193
01/19/2020,SBY,99
01/19/2020,SCK,50
01/19/2020,SDF,244
01/19/2020,SDL,460
01/19/2020,SDM,221
01/19/2020,SEA,1063
01/19/2020,SEE,349
01/19/2020,SFB,1242
01/19/2020,SFF,147
01/19/2020,SFO,1108
01/19/2020,SGF,119
01/19/2020,SGJ,68
01/19/2020,SGR,251
01/19/2020,SHV,74
01/19/2020,SIG,177
01/19/2020,SJC,570
01/19/2020,SJT,67
01/19/2020,SJU,420
01/19/2020,SLC,743
01/19/2020,SLE,52
01/19/2020,SLN,62
01/19/2020,SMF,300
01/19/2020,SMO,147
01/19/2020,SMX,97
01/19/2020,SNA,742
01/19/2020,SNS,177
01/19/2020,SPG,206
01/19/2020,SPI,34
01/19/2020,SQL,252
01/19/2020,SRQ,307
01/19/2020,SSF,290
01/19/2020,STC,6
01/19/2020,STJ,6
01/19/2020,STL,456
01/19/2020,STP,36
01/19/2020,STS,246
01/19/2020,STT,144
01/19/2020,STX,98
01/19/2020,SUA,195
01/19/2020,SUN,75
01/19/2020,SUS,329
01/19/2020,SUX,18
01/19/2020,SWF,68
01/19/2020,SWO,255
01/19/2020,SYR,108
01/19/2020,TCL,34
01/19/2020,TEB,239
01/19/2020,TIW,98
01/19/2020,TIX,237
01/19/2020,TKI,489
01/19/2020,TLH,118
01/19/2020,TMB,892
01/19/2020,TOA,189
01/19/2020,TOL,20
01/19/2020,TOP,61
01/19/2020,TPA,596
01/19/2020,TRI,59
01/19/2020,TTD,39
01/19/2020,TTN,192
01/19/2020,TUL,156
01/19/2020,TUP,121
01/19/2020,TUS,256
01/19/2020,TVC,26
01/19/2020,TWF,33
01/19/2020,TXK,73
01/19/2020,TYR,93
01/19/2020,TYS,228
01/19/2020,TZR,37
01/19/2020,UAO,326
01/19/2020,UES,37
01/19/2020,UGN,41
01/19/2020,UNV,39
01/19/2020,VCT,69
01/19/2020,VCV,78
01/19/2020,VGT,639
01/19/2020,VNY,635
01/19/2020,VQQ,6
01/19/2020,VRB,348
01/19/2020,WDG,146
01/19/2020,WHP,330
01/19/2020,WJF,149
01/19/2020,XNA,92
01/19/2020,YIP,19
01/19/2020,YKM,47
01/19/2020,YNG,1
01/20/2020,ABE,170
01/20/2020,ABI,143
01/20/2020,ABQ,382
01/20/2020,ABY,39
01/20/2020,ACK,111
01/20/2020,ACT,267
01/20/2020,ACY,71
01/20/2020,ADM,41
01/20/2020,ADQ,31
01/20/2020,ADS,439
01/20/2020,ADW,43
01/20/2020,AEG,211
01/20/2020,AEX,113
01/20/2020,AFW,184
01/20/2020,AGC,178
01/20/2020,AGS,77
01/20/2020,AHN,220
01/20/2020,AKN,18
01/20/2020,ALB,138
01/20/2020,ALN,68
01/20/2020,ALO,24
01/20/2020,ALW,115
01/20/2020,AMA,117
01/20/2020,ANC,428
01/20/2020,ANE,216
01/20/2020,APA,1404
01/20/2020,APC,162
01/20/2020,APF,412
01/20/2020,ARA,200
01/20/2020,ARB,228
01/20/2020,ARR,236
01/20/2020,ASE,230
01/20/2020,ASG,140
01/20/2020,ASH,307
01/20/2020,ATL,2449
01/20/2020,ATW,89
01/20/2020,AUS,580
01/20/2020,AVL,153
01/20/2020,AVP,150
01/20/2020,AZO,103
01/20/2020,BAF,127
01/20/2020,BAK,81
01/20/2020,BAZ,347
01/20/2020,BBG,44
01/20/2020,BCT,219
01/20/2020,BDL,216
01/20/2020,BDR,90
01/20/2020,BED,389
01/20/2020,BFI,453
01/20/2020,BFL,232
01/20/2020,BFM,73
01/20/2020,BGM,25
01/20/2020,BGR,82
01/20/2020,BHM,255
01/20/2020,BIL,246
01/20/2020,BIS,101
01/20/2020,BJC,703
01/20/2020,BKL,40
01/20/2020,BKV,261
01/20/2020,BLI,137
01/20/2020,BMG,65
01/20/2020,BMI,37
01/20/2020,BNA,598
01/20/2020,BOI,451
01/20/2020,BOS,1139
01/20/2020,BPT,65
01/20/2020,BQN,94
01/20/2020,BRO,40
01/20/2020,BTL,40
01/20/2020,BTR,163
01/20/2020,BTV,177
01/20/2020,BUF,210
01/20/2020,BUR,442
01/20/2020,BVY,236
01/20/2020,BWI,657
01/20/2020,BZN,468
01/20/2020,CAE,170
01/20/2020,CAK,88
01/20/2020,CCR,281
01/20/2020,CDW,264
01/20/2020,CGF,29
01/20/2020,CHA,114
01/20/2020,CHD,852
01/20/2020,CHO,368
01/20/2020,CHS,327
01/20/2020,CIC,60
01/20/2020,CID,92
01/20/2020,CKB,12
01/20/2020,CLE,333
01/20/2020,CLL,163
01/20/2020,CLT,1659
01/20/2020,CMA,527
01/20/2020,CMH,336
01/20/2020,CMI,157
01/20/2020,CNO,814
01/20/2020,CNW,226
01/20/2020,COS,414
01/20/2020,COU,44
01/20/2020,CPR,108
01/20/2020,CPS,203
01/20/2020,CRE,35
01/20/2020,CRG,603
01/20/2020,CRP,317
01/20/2020,CRQ,459
01/20/2020,CRW,52
01/20/2020,CSG,194
01/20/2020,CVG,408
01/20/2020,CWA,41
01/20/2020,CWF,87
01/20/2020,CXO,427
01/20/2020,CXY,69
01/20/2020,CYS,143
01/20/2020,DAB,761
01/20/2020,DAL,661
01/20/2020,DAY,111
01/20/2020,DBQ,342
01/20/2020,DCA,871
01/20/2020,DEC,50
01/20/2020,DEN,1667
01/20/2020,DET,49
01/20/2020,DFW,1918
01/20/2020,DHN,68
01/20/2020,DLH,148
01/20/2020,DPA,482
01/20/2020,DSM,151
01/20/2020,DTN,250
01/20/2020,DTO,550
01/20/2020,DTS,161
01/20/2020,DTW,1037
01/20/2020,DVT,1469
01/20/2020,DWH,649
01/20/2020,EAU,91
01/20/2020,ECP,176
01/20/2020,EGE,166
01/20/2020,ELM,34
01/20/2020,ELP,244
01/20/2020,EMT,256
01/20/2020,ENA,44
01/20/2020,ENW,275
01/20/2020,ERI,61
01/20/2020,ESN,168
01/20/2020,EUG,144
01/20/2020,EVB,552
01/20/2020,EVV,57
01/20/2020,EWB,135
01/20/2020,EWN,139
01/20/2020,EWR,1241
01/20/2020,EYW,170
01/20/2020,FAI,136
01/20/2020,FAR,341
01/20/2020,FAT,186
01/20/2020,FAY,136
01/20/2020,FCM,325
01/20/2020,FDK,239
01/20/2020,FFZ,1071
01/20/2020,FIN,632
01/20/2020,FLG,71
01/20/2020,FLL,971
01/20/2020,FLO,65
01/20/2020,FMN,147
01/20/2020,FMY,480
01/20/2020,FNT,105
01/20/2020,FOE,23
01/20/2020,FOK,123
01/20/2020,FPR,540
01/20/2020,FRG,436
01/20/2020,FSD,150
01/20/2020,FSM,193
01/20/2020,FTG,353
01/20/2020,FTW,695
01/20/2020,FTY,151
01/20/2020,FUL,128
01/20/2020,FWA,130
01/20/2020,FWS,288
01/20/2020,FXE,575
01/20/2020,FYV,57
01/20/2020,GCK,66
01/20/2020,GCN,107
01/20/2020,GEG,179
01/20/2020,GEU,390
01/20/2020,GFK,1356
01/20/2020,GGG,96
01/20/2020,GJT,103
01/20/2020,GKY,429
01/20/2020,GLH,69
01/20/2020,GLS,81
01/20/2020,GMU,231
01/20/2020,GNV,277
01/20/2020,GON,96
01/20/2020,GPI,104
01/20/2020,GPM,402
01/20/2020,GPT,48
01/20/2020,GRB,182
01/20/2020,GRI,17
01/20/2020,GRR,218
01/20/2020,GSN,324
01/20/2020,GSO,276
01/20/2020,GSP,150
01/20/2020,GTF,61
01/20/2020,GTR,111
01/20/2020,GTU,599
01/20/2020,GUM,299
01/20/2020,GYH,143
01/20/2020,GYI,386
01/20/2020,GYR,348
01/20/2020,GYY,34
01/20/2020,HEF,147
01/20/2020,HFD,123
01/20/2020,HGR,88
01/20/2020,HHR,239
01/20/2020,HIO,348
01/20/2020,HKS,58
01/20/2020,HKY,53
01/20/2020,HLG,2
01/20/2020,HLN,154
01/20/2020,HND,165
01/20/2020,HNL,829
01/20/2020,HOB,28
01/20/2020,HOU,563
01/20/2020,HPN,623
01/20/2020,HQZ,296
01/20/2020,HSA,24
01/20/2020,HSV,139
01/20/2020,HTS,24
01/20/2020,HUF,89
01/20/2020,HUM,169
01/20/2020,HUT,43
01/20/2020,HVN,44
01/20/2020,HWD,361
01/20/2020,HWO,1171
01/20/2020,HXD,65
01/20/2020,HYA,152
01/20/2020,HYI,370
01/20/2020,IAD,741
01/20/2020,IAG,39
01/20/2020,IAH,1295
01/20/2020,ICT,217
01/20/2020,IDA,78
01/20/2020,IFP,36
01/20/2020,ILG,114
01/20/2020,ILM,207
01/20/2020,IND,516
01/20/2020,INT,205
01/20/2020,IPT,35
01/20/2020,ISM,436
01/20/2020,ISO,44
01/20/2020,ISP,347
01/20/2020,ITH,53
01/20/2020,ITO,122
01/20/2020,IWA,992
01/20/2020,IXD,154
01/20/2020,JAC,128
01/20/2020,JAN,94
01/20/2020,JAX,241
01/20/2020,JEF,22
01/20/2020,JFK,1215
01/20/2020,JLN,87
01/20/2020,JNU,60
01/20/2020,JQF,261
01/20/2020,JRF,516
01/20/2020,JVL,163
01/20/2020,JXN,82
01/20/2020,KOA,454
01/20/2020,LAF,315
01/20/2020,LAL,388
01/20/2020,LAN,76
01/20/2020,LAS,1542
01/20/2020,LAW,35
01/20/2020,LAX,1815
01/20/2020,LBB,240
01/20/2020,LBE,95
01/20/2020,LCH,138
01/20/2020,LEB,131
01/20/2020,LEE,386
01/20/2020,LEX,171
01/20/2020,LFT,99
01/20/2020,LGA,1075
01/20/2020,LGB,841
01/20/2020,LIH,250
01/20/2020,LIT,233
01/20/2020,LMT,22
01/20/2020,LNK,127
01/20/2020,LNS,199
01/20/2020,LOU,246
01/20/2020,LRD,109
01/20/2020,LSE,56
01/20/2020,LUK,205
01/20/2020,LVK,643
01/20/2020,LWB,17
01/20/2020,LWM,120
01/20/2020,LWS,38
01/20/2020,LYH,331
01/20/2020,LZU,559
01/20/2020,MAF,159
01/20/2020,MBS,73
01/20/2020,MCI,337
01/20/2020,MCN,34
01/20/2020,MCO,1056
01/20/2020,MDH,4
01/20/2020,MDT,122
01/20/2020,MDW,548
01/20/2020,MEI,136
01/20/2020,MEM,371
01/20/2020,MER,7
01/20/2020,MFD,10
01/20/2020,MFE,167
01/20/2020,MFR,160
01/20/2020,MGM,108
01/20/2020,MGW,71
01/20/2020,MHK,89
01/20/2020,MHR,190
01/20/2020,MHT,147
01/20/2020,MIA,1229
01/20/2020,MIC,115
01/20/2020,MIE,163
01/20/2020,MKC,265
01/20/2020,MKE,278
01/20/2020,MKG,40
01/20/2020,MKK,124
01/20/2020,MKL,12
01/20/2020,MLB,344
01/20/2020,MLI,57
01/20/2020,MLU,133
01/20/2020,MMU,290
01/20/2020,MOB,61
01/20/2020,MOD,66
01/20/2020,MOT,58
01/20/2020,MQY,249
01/20/2020,MRI,81
01/20/2020,MRY,185
01/20/2020,MSN,251
01/20/2020,MSO,120
01/20/2020,MSP,1070
01/20/2020,MSY,360
01/20/2020,MTN,250
01/20/2020,MVY,50
01/20/2020,MWA,22
01/20/2020,MWC,247
01/20/2020,MWH,87
01/20/2020,MYF,707
01/20/2020,MYR,191
01/20/2020,NEW,210
01/20/2020,NQA,68
01/20/2020,OAJ,38
01/20/2020,OAK,630
01/20/2020,OCF,298
01/20/2020,OGD,465
01/20/2020,OGG,369
01/20/2020,OJC,156
01/20/2020,OKC,305
01/20/2020,OLM,277
01/20/2020,OLV,282
01/20/2020,OMA,240
01/20/2020,OMN,482
01/20/2020,ONT,310
01/20/2020,OPF,548
01/20/2020,ORD,2386
01/20/2020,ORF,180
01/20/2020,ORH,45
01/20/2020,ORL,433
01/20/2020,OSH,213
01/20/2020,OSU,122
01/20/2020,OTH,41
01/20/2020,OUN,310
01/20/2020,OWB,23
01/20/2020,OWD,154
01/20/2020,OXC,104
01/20/2020,OXR,135
01/20/2020,PAE,518
01/20/2020,PAH,94
01/20/2020,PAO,529
01/20/2020,PBI,592
01/20/2020,PDK,722
01/20/2020,PDT,12
01/20/2020,PDX,579
01/20/2020,PGD,277
01/20/2020,PHF,57
01/20/2020,PHL,997
01/20/2020,PHX,1296
01/20/2020,PIA,80
01/20/2020,PIE,395
01/20/2020,PIH,36
01/20/2020,PIT,383
01/20/2020,PKB,24
01/20/2020,PMD,38
01/20/2020,PMP,534
01/20/2020,PNE,218
01/20/2020,PNS,302
01/20/2020,POC,330
01/20/2020,POU,241
01/20/2020,PRC,874
01/20/2020,PSC,175
01/20/2020,PSP,178
01/20/2020,PTK,456
01/20/2020,PUB,170
01/20/2020,PVD,169
01/20/2020,PVU,186
01/20/2020,PWA,254
01/20/2020,PWK,242
01/20/2020,PWM,143
01/20/2020,RAL,416
01/20/2020,RAP,111
01/20/2020,RBD,165
01/20/2020,RDD,307
01/20/2020,RDG,99
01/20/2020,RDM,362
01/20/2020,RDU,605
01/20/2020,RFD,108
01/20/2020,RHV,469
01/20/2020,RIC,296
01/20/2020,RME,48
01/20/2020,RNM,422
01/20/2020,RNO,331
01/20/2020,RNT,329
01/20/2020,ROA,203
01/20/2020,ROC,188
01/20/2020,ROG,47
01/20/2020,ROW,28
01/20/2020,RST,91
01/20/2020,RSW,312
01/20/2020,RVS,694
01/20/2020,RYN,307
01/20/2020,RYY,283
01/20/2020,SAC,343
01/20/2020,SAN,643
01/20/2020,SAT,442
01/20/2020,SAV,310
01/20/2020,SAW,38
01/20/2020,SBA,344
01/20/2020,SBN,66
01/20/2020,SBP,183
01/20/2020,SBY,155
01/20/2020,SCK,195
01/20/2020,SDF,282
01/20/2020,SDL,581
01/20/2020,SDM,231
01/20/2020,SEA,1174
01/20/2020,SEE,370
01/20/2020,SFB,1149
01/20/2020,SFF,130
01/20/2020,SFO,1234
01/20/2020,SGF,187
01/20/2020,SGJ,464
01/20/2020,SGR,313
01/20/2020,SHV,104
01/20/2020,SIG,160
01/20/2020,SJC,620
01/20/2020,SJT,125
01/20/2020,SJU,515
01/20/2020,SLC,1090
01/20/2020,SLE,65
01/20/2020,SLN,39
01/20/2020,SMF,385
01/20/2020,SMO,214
01/20/2020,SMX,70
01/20/2020,SNA,744
01/20/2020,SNS,91
01/20/2020,SPG,330
01/20/2020,SPI,52
01/20/2020,SQL,201
01/20/2020,SRQ,588
01/20/2020,SSF,302
01/20/2020,STC,110
01/20/2020,STJ,9
01/20/2020,STL,542
01/20/2020,STP,101
01/20/2020,STS,219
01/20/2020,STT,180
01/20/2020,STX,136
01/20/2020,SUA,419
01/20/2020,SUN,104
01/20/2020,SUS,305
01/20/2020,SUX,25
01/20/2020,SWF,95
01/20/2020,SWO,343
01/20/2020,SYR,157
01/20/2020,TCL,80
01/20/2020,TEB,499
01/20/2020,TIW,366
01/20/2020,TIX,326
01/20/2020,TKI,655
01/20/2020,TLH,234
01/20/2020,TMB,690
01/20/2020,TOA,306
01/20/2020,TOL,185
01/20/2020,TOP,51
01/20/2020,TPA,672
01/20/2020,TRI,61
01/20/2020,TTD,50
01/20/2020,TTN,349
01/20/2020,TUL,259
01/20/2020,TUP,127
01/20/2020,TUS,281
01/20/2020,TVC,359
01/20/2020,TWF,127
01/20/2020,TXK,127
01/20/2020,TYR,184
01/20/2020,TYS,208
01/20/2020,TZR,36
01/20/2020,UAO,217
01/20/2020,UES,167
01/20/2020,UGN,126
01/20/2020,UNV,72
01/20/2020,VCT,123
01/20/2020,VCV,53
01/20/2020,VGT,618
01/20/2020,VNY,818
01/20/2020,VQQ,320
01/20/2020,VRB,1165
01/20/2020,WDG,138
01/20/2020,WHP,281
01/20/2020,WJF,115
01/20/2020,XNA,117
01/20/2020,YIP,251
01/20/2020,YKM,97
01/20/2020,YNG,10
01/21/2020,ABE,296
01/21/2020,ABI,140
01/21/2020,ABQ,302
01/21/2020,ABY,50
01/21/2020,ACK,114
01/21/2020,ACT,332
01/21/2020,ACY,304
01/21/2020,ADM,53
01/21/2020,ADQ,106
01/21/2020,ADS,452
01/21/2020,ADW,245
01/21/2020,AEG,8
01/21/2020,AEX,79
01/21/2020,AFW,513
01/21/2020,AGC,177
01/21/2020,AGS,92
01/21/2020,AHN,141
01/21/2020,AKN,27
01/21/2020,ALB,159
01/21/2020,ALN,89
01/21/2020,ALO,39
01/21/2020,ALW,95
01/21/2020,AMA,170
01/21/2020,ANC,496
01/21/2020,ANE,122
01/21/2020,APA,1274
01/21/2020,APC,51
01/21/2020,APF,322
01/21/2020,ARA,283
01/21/2020,ARB,264
01/21/2020,ARR,316
01/21/2020,ASE,64
01/21/2020,ASG,148
01/21/2020,ASH,350
01/21/2020,ATL,2492
01/21/2020,ATW,111
01/21/2020,AUS,598
01/21/2020,AVL,178
01/21/2020,AVP,98
01/21/2020,AZO,237
01/21/2020,BAF,128
01/21/2020,BAK,182
01/21/2020,BAZ,255
01/21/2020,BBG,18
01/21/2020,BCT,162
01/21/2020,BDL,257
01/21/2020,BDR,149
01/21/2020,BED,386
01/21/2020,BET,147
01/21/2020,BFI,256
01/21/2020,BFL,329
01/21/2020,BFM,259
01/21/2020,BGM,61
01/21/2020,BGR,127
01/21/2020,BHM,290
01/21/2020,BIL,335
01/21/2020,BIS,135
01/21/2020,BJC,853
01/21/2020,BKL,63
01/21/2020,BKV,191
01/21/2020,BLI,45
01/21/2020,BMG,117
01/21/2020,BMI,76
01/21/2020,BNA,624
01/21/2020,BOI,435
01/21/2020,BOS,1129
01/21/2020,BPT,71
01/21/2020,BQN,142
01/21/2020,BRO,38
01/21/2020,BTL,515
01/21/2020,BTR,168
01/21/2020,BTV,199
01/21/2020,BUF,189
01/21/2020,BUR,462
01/21/2020,BVY,173
01/21/2020,BWI,675
01/21/2020,BZN,449
01/21/2020,CAE,179
01/21/2020,CAK,223
01/21/2020,CCR,159
01/21/2020,CDW,264
01/21/2020,CGF,30
01/21/2020,CHA,207
01/21/2020,CHD,691
01/21/2020,CHO,291
01/21/2020,CHS,346
01/21/2020,CIC,20
01/21/2020,CID,139
01/21/2020,CKB,78
01/21/2020,CLE,355
01/21/2020,CLL,215
01/21/2020,CLT,1504
01/21/2020,CMA,507
01/21/2020,CMH,394
01/21/2020,CMI,235
01/21/2020,CNO,805
01/21/2020,CNW,555
01/21/2020,COS,580
01/21/2020,COU,66
01/21/2020,CPR,117
01/21/2020,CPS,548
01/21/2020,CRE,9
01/21/2020,CRG,576
01/21/2020,CRP,322
01/21/2020,CRQ,376
01/21/2020,CRW,129
01/21/2020,CSG,142
01/21/2020,CVG,457
01/21/2020,CWA,36
01/21/2020,CWF,94
01/21/2020,CXO,490
01/21/2020,CXY,107
01/21/2020,CYS,248
01/21/2020,DAB,422
01/21/2020,DAL,665
01/21/2020,DAY,144
01/21/2020,DBQ,374
01/21/2020,DCA,893
01/21/2020,DEC,104
01/21/2020,DEN,1631
01/21/2020,DET,51
01/21/2020,DFW,1748
01/21/2020,DHN,258
01/21/2020,DLH,172
01/21/2020,DPA,642
01/21/2020,DSM,191
01/21/2020,DTN,228
01/21/2020,DTO,446
01/21/2020,DTS,81
01/21/2020,DTW,1055
01/21/2020,DVT,330
01/21/2020,DWH,509
01/21/2020,DXR,136
01/21/2020,EAU,88
01/21/2020,ECP,175
01/21/2020,EGE,73
01/21/2020,ELM,27
01/21/2020,ELP,234
01/21/2020,EMT,231
01/21/2020,ENA,122
01/21/2020,ENW,201
01/21/2020,ERI,30
01/21/2020,ESN,223
01/21/2020,EUG,144
01/21/2020,EVB,211
01/21/2020,EVV,166
01/21/2020,EWB,254
01/21/2020,EWN,61
01/21/2020,EWR,1303
01/21/2020,EYW,112
01/21/2020,FAI,162
01/21/2020,FAR,193
01/21/2020,FAT,282
01/21/2020,FAY,60
01/21/2020,FCM,228
01/21/2020,FDK,265
01/21/2020,FFZ,447
01/21/2020,FIN,276
01/21/2020,FLG,20
01/21/2020,FLL,841
01/21/2020,FLO,43
01/21/2020,FMN,11
01/21/2020,FMY,354
01/21/2020,FNT,120
01/21/2020,FOE,100
01/21/2020,FOK,208
01/21/2020,FPR,496
01/21/2020,FRG,726
01/21/2020,FSD,169
01/21/2020,FSM,121
01/21/2020,FTG,346
01/21/2020,FTW,617
01/21/2020,FTY,78
01/21/2020,FUL,209
01/21/2020,FWA,124
01/21/2020,FWS,199
01/21/2020,FXE,497
01/21/2020,FYV,64
01/21/2020,GCK,21
01/21/2020,GCN,3
01/21/2020,GEG,184
01/21/2020,GEU,56
01/21/2020,GFK,858
01/21/2020,GGG,202
01/21/2020,GJT,60
01/21/2020,GKY,451
01/21/2020,GLH,61
01/21/2020,GLS,99
01/21/2020,GMU,209
01/21/2020,GNV,145
01/21/2020,GON,188
01/21/2020,GPI,53
01/21/2020,GPM,320
01/21/2020,GPT,111
01/21/2020,GRB,176
01/21/2020,GRI,28
01/21/2020,GRR,198
01/21/2020,GSN,284
01/21/2020,GSO,264
01/21/2020,GSP,152
01/21/2020,GTF,113
01/21/2020,GTR,230
01/21/2020,GTU,377
01/21/2020,GUM,270
01/21/2020,GYH,100
01/21/2020,GYI,149
01/21/2020,GYR,136
01/21/2020,GYY,36
01/21/2020,HEF,238
01/21/2020,HFD,162
01/21/2020,HGR,135
01/21/2020,HHR,183
01/21/2020,HIO,72
01/21/2020,HKS,138
01/21/2020,HKY,95
01/21/2020,HLG,69
01/21/2020,HLN,201
01/21/2020,HND,175
01/21/2020,HNL,873
01/21/2020,HOB,27
01/21/2020,HOU,608
01/21/2020,HPN,385
01/21/2020,HQZ,440
01/21/2020,HRL,131
01/21/2020,HSA,146
01/21/2020,HSV,162
01/21/2020,HTS,37
01/21/2020,HUF,174
01/21/2020,HUM,221
01/21/2020,HUT,50
01/21/2020,HVN,48
01/21/2020,HWD,113
01/21/2020,HWO,848
01/21/2020,HXD,47
01/21/2020,HYA,155
01/21/2020,HYI,329
01/21/2020,IAD,780
01/21/2020,IAG,22
01/21/2020,IAH,1288
01/21/2020,ICT,310
01/21/2020,IDA,66
01/21/2020,IFP,48
01/21/2020,ILG,104
01/21/2020,ILM,228
01/21/2020,IND,657
01/21/2020,INT,160
01/21/2020,IPT,37
01/21/2020,ISM,362
01/21/2020,ISO,33
01/21/2020,ISP,532
01/21/2020,ITH,212
01/21/2020,ITO,147
01/21/2020,IWA,306
01/21/2020,IXD,176
01/21/2020,JAC,79
01/21/2020,JAN,125
01/21/2020,JAX,297
01/21/2020,JEF,188
01/21/2020,JFK,1184
01/21/2020,JLN,40
01/21/2020,JNU,56
01/21/2020,JQF,215
01/21/2020,JRF,319
01/21/2020,JVL,194
01/21/2020,JXN,146
01/21/2020,KOA,423
01/21/2020,LAF,653
01/21/2020,LAL,255
01/21/2020,LAN,127
01/21/2020,LAS,1346
01/21/2020,LAW,50
01/21/2020,LAX,1719
01/21/2020,LBB,181
01/21/2020,LBE,104
01/21/2020,LCH,141
01/21/2020,LEB,84
01/21/2020,LEE,158
01/21/2020,LEX,227
01/21/2020,LFT,216
01/21/2020,LGA,1138
01/21/2020,LGB,907
01/21/2020,LIH,256
01/21/2020,LIT,273
01/21/2020,LMT,34
01/21/2020,LNK,227
01/21/2020,LNS,277
01/21/2020,LOU,324
01/21/2020,LRD,323
01/21/2020,LSE,69
01/21/2020,LUK,276
01/21/2020,LVK,371
01/21/2020,LWB,15
01/21/2020,LWM,196
01/21/2020,LWS,24
01/21/2020,LYH,423
01/21/2020,LZU,507
01/21/2020,MAF,205
01/21/2020,MBS,51
01/21/2020,MCI,331
01/21/2020,MCN,70
01/21/2020,MCO,1023
01/21/2020,MDH,338
01/21/2020,MDT,160
01/21/2020,MDW,577
01/21/2020,MEI,328
01/21/2020,MEM,737
01/21/2020,MER,161
01/21/2020,MFD,44
01/21/2020,MFE,157
01/21/2020,MFR,87
01/21/2020,MGM,199
01/21/2020,MGW,125
01/21/2020,MHK,173
01/21/2020,MHR,303
01/21/2020,MHT,171
01/21/2020,MIA,1192
01/21/2020,MIC,77
01/21/2020,MIE,88
01/21/2020,MKC,262
01/21/2020,MKE,289
01/21/2020,MKG,116
01/21/2020,MKK,110
01/21/2020,MKL,95
01/21/2020,MLB,260
01/21/2020,MLI,73
01/21/2020,MLU,204
01/21/2020,MMU,179
01/21/2020,MOB,327
01/21/2020,MOD,106
01/21/2020,MOT,129
01/21/2020,MQY,400
01/21/2020,MRI,197
01/21/2020,MRY,84
01/21/2020,MSN,252
01/21/2020,MSO,105
01/21/2020,MSP,1065
01/21/2020,MSY,352
01/21/2020,MTN,330
01/21/2020,MVY,29
01/21/2020,MWA,58
01/21/2020,MWC,80
01/21/2020,MWH,56
01/21/2020,MYF,510
01/21/2020,MYR,115
01/21/2020,NEW,192
01/21/2020,NQA,113
01/21/2020,OAJ,56
01/21/2020,OAK,593
01/21/2020,OCF,284
01/21/2020,OGD,476
01/21/2020,OGG,442
01/21/2020,OJC,119
01/21/2020,OKC,473
01/21/2020,OLM,34
